Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category
7471,23.0,Female,2.8,8.3,5.3,4.0,94.7,96.6,8.4,2.1,5.8,5.6,Good,Yes,9.6,1.2,4.08,70.71,High
7472,16.0,Male,4.9,8.5,8.2,4.2,72.5,74.5,7.0,5.3,1.6,7.4,Poor,No,3.1,3.6,5.31,68.53,High
7473,23.0,Male,1.7,7.2,1.3,1.1,93.2,91.9,8.6,1.4,5.1,4.9,Average,No,3.4,4.0,7.28,69.62,High
7474,20.0,Male,4.0,8.3,5.9,2.0,,89.8,5.7,1.1,4.2,8.0,Good,No,5.4,5.8,9.36,72.08,High
7475,19.0,Male,4.0,9.5,5.8,5.6,100.0,100.0,6.8,3.8,4.0,7.3,Good,No,5.1,13.7,8.46,72.12,High
7476,20.0,Male,3.6,8.5,4.9,5.1,61.0,89.4,3.3,2.4,1.3,9.8,Good,,2.9,9.6,6.71,65.57,High
7477,21.0,Male,5.0,8.2,3.7,2.4,66.9,78.8,4.3,1.3,6.3,6.5,Average,Yes,4.2,4.3,4.8,49.53,Medium
7478,16.0,Female,2.2,6.0,8.8,0.6,82.1,51.6,5.4,1.4,5.9,6.0,Good,No,,2.1,10.0,57.18,Medium
7479,23.0,Female,2.4,8.3,11.1,6.0,63.6,100.0,5.9,2.4,5.2,5.2,Good,No,7.7,3.9,4.33,41.71,Low
7480,20.0,Male,,7.6,1.7,4.9,70.8,94.2,8.2,3.1,7.6,6.6,Average,No,1.6,4.7,8.07,81.94,High
7481,19.0,Female,6.9,7.8,3.7,0.9,85.9,82.6,8.7,2.7,5.8,5.9,Poor,Yes,5.3,2.7,8.66,71.45,High
7482,17.0,,4.2,8.6,3.5,0.9,82.5,78.8,10.0,3.6,5.9,7.0,Good,Yes,6.6,4.3,9.6,86.56,High
7483,20.0,Female,5.2,7.5,5.3,6.3,79.5,43.0,10.0,1.0,7.1,4.1,Good,No,3.1,1.6,10.0,55.18,Medium
7484,20.0,Male,5.7,6.9,9.1,2.1,79.7,82.6,8.5,2.0,6.0,6.7,Poor,No,7.8,4.2,7.21,70.64,High
7485,19.0,Female,5.9,5.6,7.3,2.1,48.0,65.5,2.7,1.9,5.0,6.0,Average,No,2.3,6.1,7.08,33.58,Low
7486,21.0,Male,2.3,6.6,5.6,1.8,81.9,45.5,9.2,1.1,4.7,6.7,Poor,Yes,7.1,,3.9,49.38,Medium
7487,19.0,Male,2.6,7.3,6.0,3.6,71.7,66.3,10.0,3.9,3.0,1.9,Average,No,8.9,2.4,7.85,51.24,Medium
7488,25.0,Female,2.8,7.4,5.2,0.5,75.2,79.3,6.3,4.7,5.4,5.2,Average,Yes,8.8,22.1,6.29,51.52,Medium
7489,21.0,Female,8.1,7.3,7.8,3.4,59.3,81.7,2.3,1.3,7.9,9.0,,No,3.6,0.8,7.85,41.65,Low
7490,23.0,Female,5.2,8.2,8.2,0.5,88.8,53.8,6.5,6.2,6.4,4.7,Average,Yes,4.1,8.3,8.04,62.35,Medium
7491,17.0,Female,5.1,8.1,7.5,0.5,87.2,50.5,8.0,2.2,4.5,5.4,Good,No,3.1,8.6,6.85,55.96,Medium
7492,19.0,Male,4.9,6.9,1.0,0.5,64.9,69.5,6.5,2.8,7.3,4.9,Good,No,5.6,3.7,4.07,62.83,Medium
7493,19.0,Female,1.6,5.9,6.0,0.6,82.3,85.3,5.1,4.7,6.4,3.3,Average,Yes,5.7,1.6,9.98,52.89,Medium
7494,21.0,Male,8.1,7.5,5.5,4.3,100.0,60.7,5.8,2.0,4.3,4.3,Average,Yes,3.6,4.4,5.65,50.28,Medium
7495,23.0,Male,,9.9,8.5,,81.8,67.0,8.8,2.0,8.5,4.8,Average,No,7.0,1.8,6.08,38.65,Low
7496,17.0,Female,5.6,7.4,6.6,2.7,53.8,78.4,7.0,2.3,2.7,7.3,Average,No,3.9,3.5,7.93,62.88,Medium
7497,17.0,Male,0.7,6.6,7.4,1.9,72.6,60.2,9.2,3.9,5.5,5.5,Poor,Yes,5.6,7.6,5.97,49.09,Medium
7498,23.0,Female,5.8,7.7,4.8,5.5,81.7,38.9,8.4,5.6,3.7,7.9,Poor,No,3.4,,6.47,64.44,High
7499,18.0,Male,3.5,7.8,8.3,4.3,100.0,80.6,5.6,2.0,7.8,6.4,Poor,No,3.9,5.6,5.53,50.84,Medium
7500,21.0,Female,1.6,7.8,9.1,0.9,64.3,43.6,7.8,1.8,2.9,4.3,Average,No,1.4,2.3,7.43,44.66,Low
7501,20.0,Male,2.3,8.8,1.9,3.6,78.1,80.9,9.3,0.4,3.5,1.0,Average,No,4.5,3.3,6.85,53.75,Medium
7502,23.0,Male,1.7,7.5,2.8,3.5,66.1,71.0,6.3,2.3,10.0,9.9,Poor,Yes,6.4,0.5,9.71,49.07,Medium
7503,17.0,Female,1.6,8.7,7.9,4.3,91.4,70.9,7.5,7.0,5.7,7.2,Average,No,9.5,2.3,7.77,66.37,High
7504,17.0,Male,4.3,7.3,5.6,7.9,75.2,55.1,2.7,5.5,7.1,4.5,Average,No,1.1,6.2,6.32,43.06,Low
7505,20.0,Female,3.4,9.0,8.6,1.5,44.5,69.0,5.0,2.4,5.5,8.9,Good,Yes,0.3,0.6,5.78,44.47,Low
7506,24.0,Female,4.9,,6.6,4.0,74.9,59.2,5.7,2.5,4.8,6.2,Average,No,4.8,15.9,8.03,59.73,Medium
7507,19.0,Female,7.6,8.2,7.7,5.7,78.5,100.0,3.7,1.5,7.0,5.7,Good,No,2.4,0.9,2.88,40.53,Low
7508,19.0,Female,3.9,8.0,4.1,6.1,85.0,60.5,6.3,5.4,5.5,10.0,Average,Yes,7.2,3.6,4.46,62.98,Medium
7509,21.0,Male,0.0,10.0,6.8,3.3,82.4,93.7,9.7,,4.1,7.2,Average,No,3.4,7.0,4.7,49.32,Medium
7510,24.0,Female,3.7,8.4,6.9,0.6,88.5,64.8,6.7,6.6,7.4,9.2,Good,Yes,3.1,4.1,3.66,57.66,Medium
7511,23.0,Male,,5.9,4.3,0.0,78.4,79.4,8.9,4.9,7.9,9.2,Average,No,3.6,2.5,5.54,70.77,High
7512,25.0,Male,4.0,7.3,8.5,4.5,81.1,75.1,7.6,2.8,7.1,5.1,Good,No,5.9,5.2,3.89,53.07,Medium
7513,16.0,Male,7.3,6.7,1.3,3.6,80.2,72.0,9.8,4.5,7.2,4.5,Good,No,3.5,4.7,5.26,57.76,Medium
7514,17.0,Female,5.1,9.7,6.5,3.2,74.6,71.5,5.9,4.1,6.1,8.1,Average,No,2.7,5.9,7.64,59.43,Medium
7515,21.0,Female,0.5,8.6,2.8,3.5,87.4,79.5,4.5,3.1,7.2,7.9,Poor,Yes,1.5,3.2,8.6,57.67,Medium
7516,23.0,Other,4.4,9.6,3.4,,91.0,99.8,7.7,1.3,3.7,6.5,Good,Yes,5.6,1.4,6.17,68.32,High
7517,18.0,Female,4.8,6.0,8.5,4.0,79.4,54.6,2.6,0.8,6.4,7.1,Poor,No,5.8,,8.75,38.1,Low
7518,18.0,Female,6.4,8.4,3.3,3.7,73.6,43.2,7.3,1.2,5.7,5.4,Good,Yes,2.1,10.5,6.27,43.61,Low
7519,22.0,Female,7.8,5.2,3.1,1.9,65.9,60.1,1.1,2.1,4.0,4.8,Average,No,1.8,6.3,9.37,44.95,Low
7520,16.0,Male,6.0,4.9,7.5,4.9,84.6,77.3,4.1,3.9,9.5,4.4,Average,Yes,4.7,6.2,6.77,34.62,Low
7521,19.0,Female,5.1,6.5,3.2,2.0,67.0,69.7,6.8,6.1,6.2,9.0,Good,Yes,5.6,3.5,4.92,69.74,High
7522,20.0,Female,5.6,9.0,8.5,4.7,82.1,100.0,,3.3,3.6,10.0,Good,Yes,3.2,1.4,6.51,76.81,High
7523,21.0,Male,3.9,5.7,7.6,2.3,81.7,100.0,5.1,0.2,5.3,5.3,Average,No,1.1,5.8,5.46,45.12,Low
7524,22.0,Female,1.3,7.0,4.1,4.1,93.9,66.8,3.1,1.6,6.1,7.0,Good,No,3.4,5.8,6.17,58.41,Medium
7525,19.0,Male,4.3,8.5,8.5,6.2,98.0,100.0,7.6,2.8,8.0,6.2,,No,2.7,8.9,5.52,59.27,Medium
7526,21.0,Female,4.9,8.1,1.2,4.2,40.5,82.6,8.5,3.2,6.9,7.1,Good,No,4.8,23.2,7.52,49.77,Medium
7527,21.0,Female,1.8,9.9,7.2,5.5,77.4,61.9,6.0,3.5,6.2,4.7,Poor,No,0.4,1.1,7.72,32.0,Low
7528,20.0,Female,6.9,7.0,2.9,2.3,52.7,72.8,10.0,2.6,6.5,6.0,Good,No,5.1,3.9,4.33,62.29,Medium
7529,21.0,Female,6.2,6.4,4.7,3.2,95.1,71.5,5.5,1.7,5.3,4.1,Average,No,2.8,1.4,4.94,69.79,High
7530,18.0,Female,1.5,5.6,4.9,2.4,79.7,61.8,3.1,1.9,5.5,5.9,Good,No,4.5,3.7,8.3,42.52,Low
7531,17.0,Female,6.9,6.5,9.2,0.0,95.0,63.6,2.9,2.2,8.3,6.7,Good,No,6.4,5.9,6.93,59.05,Medium
7532,17.0,Male,3.6,5.6,4.7,4.9,83.4,83.1,5.7,2.9,10.0,9.9,Good,No,,10.7,5.17,63.19,High
7533,18.0,Male,2.6,4.7,5.8,4.0,62.4,67.8,6.7,3.1,9.6,4.8,Good,No,6.8,4.3,5.72,33.03,Low
7534,20.0,Female,6.4,9.6,4.9,3.9,67.4,69.9,10.0,1.6,3.1,7.1,Poor,Yes,4.2,3.7,6.11,65.48,High
7535,23.0,Female,4.1,7.1,3.5,5.2,78.3,71.3,3.6,1.7,3.9,10.0,Poor,Yes,3.7,10.8,7.75,65.81,High
7536,22.0,Female,8.0,10.0,3.4,1.0,87.4,72.0,4.6,4.7,4.7,6.0,Average,No,3.3,12.0,,52.83,Medium
7537,22.0,Male,2.5,,6.8,0.5,80.7,91.6,7.1,4.7,6.4,1.3,Good,No,7.7,3.0,7.78,65.15,High
7538,19.0,Female,0.7,6.4,,5.2,82.3,60.1,6.2,1.1,2.7,2.5,Good,Yes,3.1,12.2,7.36,43.36,Low
7539,19.0,Other,3.6,6.0,7.9,2.9,75.4,79.1,4.7,5.6,4.3,6.6,Poor,Yes,3.9,3.6,4.78,54.34,Medium
7540,19.0,Male,5.8,6.2,5.4,3.4,94.7,47.8,5.9,1.7,6.5,5.3,Good,No,2.7,1.1,4.78,48.68,Medium
7541,18.0,Female,2.3,8.1,5.5,0.4,81.9,65.6,3.5,3.2,3.6,4.9,Average,No,4.1,4.7,5.86,58.96,Medium
7542,16.0,Female,1.5,7.7,7.9,5.6,80.6,51.5,5.0,0.5,6.5,10.0,Average,No,4.5,0.7,6.04,48.68,Medium
7543,21.0,Female,4.7,8.1,5.1,4.2,83.8,100.0,3.6,2.9,7.6,6.6,Poor,No,5.0,5.8,5.81,60.54,Medium
7544,25.0,Other,1.3,8.7,2.4,2.0,74.6,77.4,8.3,3.1,8.0,7.1,Poor,No,4.9,11.3,5.97,53.87,Medium
7545,18.0,Male,4.8,8.4,8.1,,75.4,67.3,7.6,3.4,6.4,7.3,Good,Yes,1.6,3.8,3.48,48.04,Medium
7546,16.0,Female,,5.7,4.3,0.5,86.3,43.7,5.9,9.9,7.4,4.8,Average,Yes,0.0,8.6,7.09,45.32,Low
7547,22.0,Female,5.2,6.3,6.2,2.4,90.1,50.9,6.0,3.8,3.0,7.1,Good,No,4.3,1.8,8.18,73.88,High
7548,18.0,Female,1.4,7.2,4.4,4.8,91.5,90.3,6.5,0.6,6.8,4.2,Average,No,8.5,4.8,6.75,44.0,Low
7549,23.0,Female,6.8,10.0,3.6,5.1,77.5,81.4,5.0,1.4,9.6,6.0,Average,No,3.3,6.4,6.15,55.38,Medium
7550,22.0,Female,3.8,8.0,1.3,0.3,81.6,49.1,2.3,2.4,2.1,5.1,Good,No,1.9,4.3,9.26,56.06,Medium
7551,24.0,Male,5.7,7.1,6.8,2.5,72.1,49.1,5.3,1.7,7.5,3.3,Average,No,0.0,2.3,6.84,45.87,Low
7552,19.0,Male,6.1,7.9,1.0,4.3,90.2,100.0,7.1,2.8,6.5,5.4,Average,Yes,0.6,5.6,6.97,77.74,High
7553,21.0,Male,1.9,6.2,9.2,5.7,67.7,99.4,8.1,1.3,,5.5,Good,Yes,5.0,4.6,5.14,47.02,Medium
7554,20.0,Female,6.0,7.3,8.6,5.5,82.9,80.3,6.2,1.6,3.0,4.6,Good,No,0.0,6.7,5.11,52.54,Medium
7555,21.0,Female,1.3,8.2,3.7,4.3,91.4,77.1,4.7,1.2,3.5,5.9,Good,No,6.2,2.3,8.08,65.21,High
7556,20.0,Male,1.5,7.0,10.0,3.2,81.6,72.0,7.2,2.5,8.6,2.9,Average,No,0.1,3.0,5.1,30.65,Low
7557,18.0,Male,8.1,6.0,11.2,2.7,83.9,52.4,6.4,3.0,1.6,1.0,Poor,No,7.4,6.6,8.27,45.52,Low
7558,20.0,Male,6.4,6.9,5.3,3.9,,90.5,3.7,2.8,1.7,1.0,Poor,No,7.7,11.5,6.58,55.7,Medium
7559,20.0,Female,8.3,6.6,7.0,5.6,55.9,71.5,2.0,0.5,7.6,5.7,Good,Yes,1.2,8.2,6.34,39.13,Low
7560,23.0,Other,3.5,5.2,,2.6,71.2,88.1,4.8,3.0,1.0,7.1,Good,,0.0,3.0,5.46,46.61,Low
7561,22.0,Female,4.4,6.3,9.8,2.5,80.6,67.7,9.4,0.8,6.4,6.5,Average,No,5.6,8.0,6.38,53.34,Medium
7562,21.0,Female,5.3,5.2,2.5,5.1,71.0,81.5,7.2,3.5,1.4,8.5,Average,No,5.8,1.1,6.04,61.1,Medium
7563,17.0,Female,4.2,5.4,5.4,4.9,86.3,66.4,9.3,1.1,6.2,7.0,Good,No,3.8,7.6,5.79,44.22,Low
7564,22.0,Male,2.7,5.5,8.3,2.1,61.0,76.3,5.9,2.7,5.2,5.2,Average,No,5.1,11.1,7.12,43.6,Low
7565,20.0,Female,2.4,8.2,8.0,0.6,54.8,89.4,5.9,0.6,9.9,4.7,Average,No,3.3,12.5,5.92,44.4,Low
7566,24.0,Female,4.6,8.9,5.9,0.0,89.0,65.4,0.1,2.2,2.8,8.9,Good,No,0.6,4.5,5.37,54.86,Medium
7567,24.0,Female,2.1,5.0,9.5,3.2,75.9,100.0,1.8,3.4,4.8,10.0,Poor,No,5.2,2.8,6.16,47.77,Medium
7568,16.0,Female,2.0,9.1,6.6,1.0,84.5,64.6,7.0,3.0,6.2,6.6,Average,No,5.5,4.0,4.48,50.9,Medium
7569,23.0,Female,5.0,5.5,6.3,4.6,73.2,77.5,6.4,,2.2,7.5,Good,Yes,2.5,11.6,6.43,66.9,High
7570,16.0,Female,4.0,8.0,7.7,0.0,87.3,99.9,1.0,2.7,3.5,3.3,Good,No,1.1,2.0,6.6,53.76,Medium
7571,19.0,Female,6.1,7.3,5.8,5.9,97.6,100.0,6.3,0.4,8.7,2.4,Average,No,3.8,0.6,4.71,53.56,Medium
7572,20.0,Other,3.4,7.8,6.1,2.4,98.6,83.4,8.2,4.3,5.4,9.1,Good,No,1.4,2.6,5.38,76.3,High
7573,17.0,Female,3.0,5.5,4.0,1.6,71.6,79.8,6.7,5.0,3.6,2.6,Average,No,0.0,2.0,5.33,49.76,Medium
7574,22.0,Male,5.0,4.6,13.3,2.0,74.5,76.2,4.8,,6.1,7.7,Average,Yes,4.3,3.2,6.89,48.13,Medium
7575,16.0,Male,2.6,6.0,4.8,1.4,82.2,99.4,0.5,0.5,4.7,10.0,Good,Yes,4.1,16.5,6.53,50.68,Medium
7576,18.0,Female,2.9,7.6,7.8,5.7,100.0,92.2,6.9,1.4,4.8,9.6,Average,Yes,5.9,4.1,8.0,74.46,High
7577,21.0,Male,3.0,9.5,10.8,4.2,65.0,94.6,4.0,3.4,8.8,5.6,Average,Yes,4.7,5.7,6.71,37.91,Low
7578,22.0,Male,3.8,5.7,2.6,3.2,65.1,100.0,7.1,1.1,6.2,5.1,Average,No,9.9,8.6,7.03,54.54,Medium
7579,24.0,Male,7.7,6.9,7.5,0.8,91.3,83.2,7.5,1.7,7.7,6.5,Good,Yes,5.8,1.2,7.75,62.96,Medium
7580,22.0,Female,1.4,6.0,6.1,2.9,71.3,67.7,8.0,3.1,6.2,3.6,Good,Yes,4.5,7.0,7.47,44.01,Low
7581,21.0,,6.8,7.0,10.5,1.6,88.6,81.3,6.8,3.7,4.1,5.8,Average,No,4.6,1.3,8.89,67.31,High
7582,19.0,Male,5.7,4.5,3.7,0.0,72.4,76.0,5.2,0.5,5.6,8.3,Good,No,4.4,1.6,8.99,53.4,Medium
7583,16.0,Male,7.3,8.9,4.1,1.8,84.6,71.6,7.3,4.1,8.3,10.0,Average,No,1.4,3.0,7.48,77.28,High
7584,17.0,Female,10.5,7.0,5.9,4.1,73.4,67.7,3.8,0.6,3.5,8.6,Good,No,3.7,5.3,3.91,45.7,Low
7585,20.0,Male,7.1,8.2,4.8,2.2,66.9,84.9,8.9,2.5,5.0,8.5,Poor,No,5.4,4.8,7.94,65.17,High
7586,21.0,Male,6.1,6.7,4.9,2.7,81.9,86.5,4.5,1.9,5.8,9.2,Good,No,8.7,2.0,4.14,67.61,High
7587,19.0,Female,1.6,7.2,11.1,4.9,64.2,62.5,10.0,2.0,2.6,1.2,Average,No,5.2,5.7,7.23,45.72,Low
7588,22.0,Female,1.8,8.5,6.3,4.6,85.9,80.7,5.5,0.7,7.2,6.2,Average,No,1.6,7.4,7.06,53.88,Medium
7589,20.0,Male,4.9,7.2,4.0,6.5,77.0,100.0,7.1,4.5,6.4,2.7,Average,No,3.3,7.9,6.64,63.3,High
7590,17.0,Female,0.8,7.2,5.0,0.0,62.3,61.6,6.3,2.1,2.1,3.6,Good,Yes,6.7,2.8,5.82,48.32,Medium
7591,18.0,Male,5.4,6.0,7.0,1.5,83.9,99.6,2.0,1.9,4.4,5.6,Poor,No,1.1,2.4,7.36,51.32,Medium
7592,23.0,Female,0.0,6.3,6.8,4.6,83.6,59.3,7.2,0.3,2.4,9.3,Average,No,3.2,8.5,3.97,38.15,Low
7593,22.0,Male,6.5,5.7,4.6,3.8,49.4,81.5,4.3,0.6,5.3,5.3,Good,Yes,3.0,4.5,6.92,37.47,Low
7594,24.0,Male,3.6,6.0,,3.2,79.3,42.9,5.7,5.8,4.9,4.7,,No,7.0,14.3,4.36,35.93,Low
7595,17.0,Female,4.5,8.6,5.9,1.9,80.1,86.5,6.1,4.4,4.4,5.7,Average,Yes,,1.4,8.93,66.54,High
7596,25.0,Female,2.7,9.4,5.8,3.4,81.2,71.0,3.7,5.1,4.3,5.9,Average,No,6.8,7.6,4.81,47.81,Medium
7597,18.0,,0.4,5.4,4.4,3.3,56.4,43.6,4.7,3.9,3.5,2.6,Average,No,3.5,7.9,4.99,16.78,Low
7598,16.0,Male,6.7,7.5,9.2,0.0,84.6,66.5,8.8,0.3,5.2,8.7,Good,No,3.7,4.6,8.08,65.21,High
7599,25.0,Female,6.9,6.6,7.4,3.4,86.7,100.0,3.1,5.7,6.8,5.6,Good,No,4.7,2.0,5.61,59.99,Medium
7600,18.0,Female,3.5,8.8,6.3,2.1,67.8,85.3,7.3,1.8,6.6,4.2,Good,Yes,3.4,5.1,6.59,59.01,Medium
7601,21.0,Male,5.5,7.2,5.1,4.5,61.8,77.0,5.2,0.6,4.6,8.0,Average,No,5.7,8.0,4.47,50.79,Medium
7602,18.0,Female,3.4,7.0,10.3,3.6,67.3,84.5,8.2,3.4,1.5,3.8,Good,No,0.0,2.3,7.78,64.78,High
7603,21.0,Male,4.8,6.0,3.1,6.5,81.7,93.2,7.6,7.6,5.9,,Good,No,0.7,3.3,5.26,64.07,High
7604,24.0,Female,5.7,5.0,4.8,3.0,63.9,100.0,4.5,6.2,5.4,6.0,Good,No,3.8,11.4,4.84,41.14,Low
7605,19.0,Male,5.3,8.0,4.9,1.0,62.4,69.8,7.5,0.1,4.4,2.7,Good,No,5.5,0.5,2.85,46.89,Medium
7606,21.0,Male,6.9,7.5,6.7,0.0,100.0,85.7,4.7,1.8,,7.3,Average,No,5.4,2.0,5.0,58.08,Medium
7607,18.0,Male,5.2,7.5,7.7,1.3,79.9,83.6,9.8,1.5,7.9,2.7,Average,No,5.5,3.9,7.06,62.5,Medium
7608,21.0,Male,4.3,6.2,2.7,3.7,76.0,76.9,6.3,1.2,8.8,5.7,Good,No,1.9,1.1,4.35,50.13,Medium
7609,19.0,Male,2.7,6.8,4.3,4.1,71.3,71.6,5.3,0.8,9.5,2.8,Average,Yes,0.9,3.4,8.02,40.83,Low
7610,18.0,Male,3.2,8.0,7.1,1.9,74.5,100.0,5.1,1.3,5.2,7.7,Poor,No,4.0,,6.56,65.65,High
7611,19.0,Male,5.8,8.3,4.3,2.2,100.0,79.7,5.2,3.7,10.0,4.1,Average,No,1.8,5.0,,59.76,Medium
7612,18.0,Male,1.2,5.5,5.0,3.1,90.6,53.1,,1.4,4.6,6.0,Good,No,6.2,1.6,4.28,35.74,Low
7613,24.0,Female,6.4,6.2,6.4,3.7,100.0,22.7,7.6,1.6,5.6,7.9,Average,Yes,1.4,5.7,6.13,36.33,Low
7614,19.0,Male,3.6,5.2,3.6,,85.1,92.2,4.9,0.8,9.3,3.2,Good,Yes,0.9,5.5,8.25,46.22,Low
7615,18.0,Female,2.6,7.3,6.7,1.9,67.6,67.3,4.2,6.6,3.5,4.0,Average,Yes,6.4,12.0,3.44,47.24,Medium
7616,20.0,Male,2.0,8.1,7.5,1.7,83.5,72.3,8.4,3.4,6.7,3.3,Average,No,4.4,13.2,7.66,52.5,Medium
7617,19.0,Male,5.5,6.6,6.1,6.6,87.1,82.3,9.0,1.3,8.1,3.6,Good,No,3.6,2.7,6.5,46.45,Low
7618,22.0,Female,4.2,6.1,9.6,6.2,88.0,100.0,4.3,1.9,4.7,8.6,Poor,No,6.3,1.4,7.3,51.83,Medium
7619,25.0,Other,7.4,6.6,7.8,2.0,74.3,99.4,5.4,7.5,5.1,6.2,Average,No,0.8,2.0,4.93,52.34,Medium
7620,20.0,Male,1.7,10.0,5.9,5.1,100.0,70.9,8.7,2.9,8.5,5.1,Average,Yes,2.7,5.7,5.18,54.52,Medium
7621,23.0,Male,3.0,8.5,5.2,7.0,63.5,88.2,7.0,4.8,5.3,3.5,Poor,Yes,5.7,3.7,5.65,41.82,Low
7622,21.0,Female,4.0,8.0,10.4,5.4,84.4,64.2,9.5,6.3,4.7,5.0,Average,No,6.0,10.8,8.34,77.04,High
7623,17.0,Other,2.7,7.4,4.3,1.6,76.2,88.9,7.5,6.7,3.1,5.1,Average,Yes,4.2,2.1,8.26,66.62,High
7624,22.0,Other,4.2,7.0,5.3,3.2,69.9,60.2,7.1,3.5,4.2,4.1,Average,No,1.1,6.9,8.07,46.15,Low
7625,20.0,Female,4.8,5.8,5.0,0.0,83.2,78.3,5.2,10.5,4.6,6.8,Good,No,6.1,4.7,3.9,56.6,Medium
7626,21.0,Male,5.2,5.6,7.0,1.3,96.3,78.9,3.9,5.3,3.8,4.0,Average,Yes,1.5,4.4,7.94,67.05,High
7627,24.0,Female,7.2,6.3,11.6,3.0,85.3,56.1,3.3,1.4,9.0,2.9,Good,No,1.9,6.5,4.74,30.32,Low
7628,20.0,Female,1.6,5.8,6.6,3.4,83.6,64.4,5.9,1.6,4.1,3.3,Good,Yes,3.6,5.1,5.61,34.91,Low
7629,24.0,Female,4.9,6.2,5.2,1.8,53.7,35.9,9.1,4.7,9.4,4.9,Poor,No,0.6,4.0,8.73,41.4,Low
7630,22.0,Female,2.9,6.9,6.5,0.0,92.0,68.2,3.7,0.4,9.7,9.0,Poor,No,0.0,1.5,5.34,49.07,Medium
7631,20.0,Female,,7.0,2.7,3.3,74.7,95.1,5.7,2.1,7.9,9.2,Poor,Yes,6.2,5.9,5.76,69.35,High
7632,21.0,Female,5.1,6.2,5.5,4.3,86.9,100.0,2.3,1.6,4.8,2.7,Poor,Yes,3.4,6.9,4.99,52.01,Medium
7633,19.0,Male,2.2,7.6,10.3,4.4,92.0,100.0,9.0,1.5,4.3,3.9,Good,Yes,2.7,8.1,5.35,54.88,Medium
7634,25.0,Female,2.4,6.8,7.7,2.6,82.5,68.1,4.2,3.1,6.9,1.1,Poor,No,1.9,4.3,7.71,29.67,Low
7635,21.0,Male,5.2,7.3,9.1,2.8,54.0,74.9,10.0,2.7,5.6,5.6,Average,No,8.1,7.4,8.03,64.89,High
7636,16.0,Male,4.2,6.0,8.5,3.4,98.4,73.7,7.0,2.2,5.9,4.4,Good,No,1.0,3.6,8.37,54.21,Medium
7637,19.0,Male,3.8,7.9,4.2,3.7,,71.2,9.4,3.9,8.3,6.6,Average,No,7.0,5.9,5.37,78.53,High
7638,21.0,Male,5.5,6.3,10.8,2.8,90.6,92.5,2.2,1.6,2.8,4.0,Average,Yes,3.0,1.8,9.58,63.1,High
7639,16.0,Female,5.7,9.1,1.6,0.0,70.6,65.1,0.5,2.5,5.3,8.0,Good,No,5.9,5.4,7.45,56.64,Medium
7640,,Female,3.1,6.7,6.8,5.5,96.0,100.0,5.2,1.5,5.4,6.9,Average,Yes,,11.0,6.13,63.11,High
7641,20.0,Male,2.5,6.9,1.0,2.2,76.3,77.5,6.1,2.2,5.8,5.5,Good,No,3.1,14.5,7.03,49.96,Medium
7642,19.0,Female,,7.8,1.7,0.8,79.1,54.0,7.4,1.4,7.5,4.1,Average,Yes,4.0,4.5,6.04,52.95,Medium
7643,20.0,Male,4.3,8.1,8.3,2.3,95.6,73.3,9.4,2.1,10.0,10.0,Average,No,0.6,0.3,6.03,45.49,Low
7644,18.0,Male,1.4,8.2,,3.2,88.4,83.6,5.3,4.8,5.1,6.0,Good,No,4.1,0.4,9.14,71.35,High
7645,18.0,Other,4.4,9.3,9.1,1.9,49.4,92.6,5.1,4.4,7.0,5.3,Good,Yes,7.1,4.9,5.04,55.56,Medium
7646,22.0,Female,6.6,7.9,1.0,2.0,82.7,88.6,5.5,3.2,3.4,6.5,Average,Yes,3.5,3.8,6.09,64.77,High
7647,20.0,Male,3.5,6.9,5.8,2.4,95.4,69.3,6.8,1.4,5.8,1.7,Average,No,3.8,4.0,6.63,54.79,Medium
7648,18.0,Female,3.1,6.3,3.0,3.7,62.3,65.7,3.3,2.5,8.6,4.5,Good,Yes,6.0,7.2,7.75,31.58,Low
7649,19.0,Male,8.2,6.8,5.2,1.6,92.7,100.0,2.0,1.6,6.1,7.5,Good,Yes,2.8,5.0,,68.29,High
7650,21.0,Other,7.2,8.9,9.9,3.6,58.3,75.5,,3.4,9.5,7.8,Good,No,4.3,7.1,5.65,44.21,Low
7651,17.0,Male,2.7,5.2,10.5,0.5,77.2,54.6,3.0,7.5,4.2,7.1,Good,No,7.5,2.1,6.66,45.35,Low
7652,17.0,Male,4.5,5.9,7.3,6.6,87.0,64.5,8.5,9.4,6.0,1.2,Good,No,3.9,13.1,5.51,48.67,Medium
7653,17.0,Female,4.9,6.7,2.0,4.9,76.7,39.7,1.1,5.2,2.5,5.6,Good,No,3.3,3.4,4.21,48.1,Medium
7654,23.0,Female,4.6,5.9,3.0,2.5,95.3,45.7,4.3,6.1,7.9,4.1,Average,No,2.2,12.8,6.51,50.65,Medium
7655,22.0,Male,7.8,6.5,6.4,3.6,61.6,65.5,3.0,3.6,3.1,7.0,Good,No,10.0,6.0,7.72,43.32,Low
